,L1,L2,Attendance,Weather,PitchCondition
17669,1.664161221,1.699200628,1,2,6
17670,1.469502637,1.461709597,1,5,1
17671,1.540703732,1.400164778,3,2,6
17672,1.334473706,1.483765104,1,5,1
17673,1.637522308,1.338359407,1,2,1
17674,0.942752156,2.368698055,2,5,1
17675,1.31126783,2.117762398,1,2,1
17676,1.765449034,1.340004354,1,2,6
17677,1.55734713,1.469632143,1,2,6
17678,1.560675033,1.205227367,1,2,5
17679,1.828794688,0.922193953,1,1,5
17680,1.784885986,1.473985394,1,4,3
17681,1.941734743,1.235640377,1,1,1
17682,1.832586131,1.269192164,1,2,6
17683,1.48385607,1.627895678,3,2,5
17684,1.624193724,1.870001779,1,13,5
17685,1.83510086,1.290558222,2,2,6
17686,1.210571597,1.528868996,1,2,6
17687,1.623019929,1.287675972,3,2,6
17688,1.41411104,1.536807094,3,2,7
17689,1.408663218,1.64660945,3,2,1
17690,2.491357199,0.892737151,3,2,6
17691,1.276581851,1.982678391,1,6,1
17692,2.093692798,0.908462903,3,4,6
17693,1.462243839,1.364086726,1,2,1
17694,1.39249392,1.95035098,1,2,6
17695,0.91796764,1.77273672,2,4,7
17696,2.1524613,0.885806596,1,4,6
17697,1.458746784,1.01198311,1,5,6
17698,1.5372162,1.655809828,1,2,6
17699,0.891401569,2.214857907,1,5,6
17700,2.353184922,0.83596694,3,5,1
17701,1.631680807,1.263486277,1,5,6
17702,1.19102761,1.537105838,1,5,1
17703,1.377150206,1.567681122,1,2,6
17704,1.015159765,1.84988983,1,5,6
17705,2.150549398,1.32264512,1,2,6
17706,1.173023076,1.923817242,3,5,6
17707,1.866676753,1.132241785,3,6,5
17708,1.526967967,1.459316087,1,2,5
17709,2.169299602,1.000736749,1,2,1
17710,1.703410672,1.88412818,1,11,6
17711,1.630758891,1.210386448,4,4,6
17712,1.573665358,1.286241818,3,4,6
17713,1.918828921,1.159575591,1,2,6
17714,1.776501315,1.242944279,1,4,3
17715,2.574638043,0.780856699,1,6,1
17716,1.746086749,1.204018241,3,14,5
17717,1.937317914,0.994583958,1,2,6
17718,1.619730503,1.38336358,1,2,6
17719,1.618623127,1.288998745,1,2,6
17720,2.159987155,0.950641708,1,5,6
17721,1.604698319,1.297216873,3,2,6
17722,1.902208422,1.225105162,3,2,6
17723,1.909006708,1.162818003,1,2,1
17724,2.215394597,1.110505767,1,2,6
17725,1.914792485,0.95527367,1,5,6
17726,1.781332048,1.123266299,1,5,6
17727,1.967723997,1.008011079,4,5,6
17728,1.486980064,1.285012546,3,2,6
17729,1.699451027,1.438905644,1,1,6
17730,1.364256749,1.359128454,1,5,6
17731,1.883629371,0.874244871,1,4,3
17732,1.719046811,1.155749297,3,5,6
17733,1.958221216,1.045098676,1,2,6
17734,1.167720304,1.620853887,1,5,1
17735,1.141054785,1.686209569,1,2,7
17736,1.805832749,1.435110939,2,2,6
17737,1.869811738,1.010485474,1,2,6
17738,2.011942466,0.957321094,3,5,6
17739,1.281401227,1.585127852,1,5,6
17740,1.488686804,1.386883075,1,2,1
17741,1.27018737,1.508614384,1,2,2
17742,1.362776594,1.408278,1,2,1
17743,2.226466031,0.98190139,1,5,6
17744,1.465299822,1.500485485,1,5,6
17745,2.264867559,1.311880847,1,5,6
17746,2.23873355,0.891715219,1,2,6
17747,1.323981316,1.759343878,1,2,1
17748,0.878466816,1.677732123,2,5,9
17749,1.84853291,1.184128076,1,2,6
17750,1.215817527,1.881425822,3,2,6
17751,1.510989648,1.590899187,2,8,6
17752,1.20806527,1.812549327,1,4,6
17753,1.062426854,1.887462968,1,2,6
17754,1.344086441,1.455278311,3,2,6
17755,1.263484677,1.827920577,1,4,6
17756,1.863549392,1.36671334,3,5,7
17757,1.695529591,1.139135139,1,5,6
17758,1.248534479,1.743686133,3,5,7
17759,1.273497269,1.674468607,1,9,6
17760,2.441399009,0.86010681,1,6,10
17761,1.768960577,1.164271418,1,2,6
17762,1.584028378,1.458495481,3,2,6
17763,1.759157023,1.742519523,3,6,6
17764,2.859823404,1.004846735,3,1,6
17765,1.354954846,1.484714669,1,5,6
17766,1.839994209,1.335559702,1,2,6
17767,1.549910598,1.379241559,1,2,1
17768,2.307179619,0.895337704,2,5,6
17769,1.846654233,0.876226567,1,2,1
17770,1.291601421,1.628304451,3,2,6
17771,1.275025326,1.856481439,1,2,1
17772,1.885048485,1.117964775,1,5,6
17773,1.238020728,1.953237414,3,2,6
17774,1.406185256,1.485311459,3,14,6
17775,0.945603803,1.81253027,1,9,5
17776,1.902960864,1.126034261,1,2,6
17777,2.413006628,0.822689766,1,2,6
17778,1.321976985,1.434168941,1,11,5
17779,2.095791009,0.905921523,3,2,1
17780,1.141422477,1.783023517,3,2,1
17781,1.545539163,1.549874866,3,13,5
17782,2.480873733,1.082458338,1,2,6
17783,1.833740094,1.090369306,1,2,1
17784,1.149569512,1.900523785,1,1,1
17785,1.418005938,1.56247029,1,5,7
17786,1.66693171,1.275813237,1,5,1
17787,2.536962147,0.894006542,2,2,1
17788,2.633804904,0.874015527,2,5,1
17789,1.889695974,1.05137095,3,2,1
17790,0.941931512,1.982517388,1,5,1
17791,1.69052026,1.091432525,1,5,6
17792,1.892743533,1.321869566,1,5,6
17793,0.973411327,2.367080595,1,5,6
17794,1.444340086,1.429629896,1,1,1
17795,1.553057984,1.476755689,1,2,2
17796,1.794140557,1.220272099,3,2,6
17797,2.262210514,0.793354962,3,5,6
17798,0.97271493,2.207156749,1,5,1
17799,1.31555692,1.541250523,1,5,6
17800,1.294856312,1.676430863,1,2,1
17801,1.360733839,1.519737362,1,2,6
17802,1.411944691,1.611086679,1,2,1
17803,2.058935206,0.864562421,3,2,6
17804,1.35792227,1.554487205,1,5,1
17805,1.899656562,1.067907591,1,5,1
17806,1.182899027,1.89064889,3,2,6
17807,1.152055419,2.116637868,1,5,6
17808,1.933689241,1.097300377,1,5,6
17809,2.039474221,1.112894305,3,2,6
17810,1.793651691,1.388509932,1,5,6
17811,1.506183919,1.249451246,1,2,2
17812,1.91229002,1.325566251,1,2,1
17813,1.70623079,1.238458827,1,2,6
17814,1.352098964,1.482394601,3,1,1
17815,1.363851441,1.237162986,1,5,6
17816,1.098526959,1.883538965,3,8,6
17817,2.008241567,1.257241072,3,2,6
17818,1.000917272,2.205601326,2,2,6
17819,1.855857297,1.007372468,1,2,6
17820,1.27711043,1.565649814,1,5,6
17821,1.184092995,2.145992219,1,2,6
17822,1.359791962,1.777234922,3,2,6
17823,1.943265458,1.181994503,1,2,3
17824,1.543691805,1.486080069,1,5,6
17825,1.505784445,1.216705626,3,2,6
17826,2.129351557,1.008614726,2,5,6
17827,0.859838803,1.937936654,1,5,6
17828,1.045990144,2.012381778,1,5,6
17829,2.685905075,0.82719656,1,5,6
17830,1.488781561,1.362309253,1,3,6
17831,0.885192156,2.538276051,1,2,1
17832,1.646684923,1.486267524,1,2,6
17833,1.212403661,2.144384861,1,4,3
17834,1.721826522,1.167979679,3,9,5
17835,1.789921797,1.370491521,3,2,3
17836,1.486867674,1.659034701,1,13,6
17837,1.506711707,1.169448613,1,2,5
17838,2.961890438,0.760294637,1,9,1
17839,1.51660779,1.188438082,2,6,1
17840,1.804465477,1.088766732,3,5,5
17841,1.516414186,1.670470212,1,11,6
17842,1.501482057,1.647980986,3,6,6
17843,1.36157117,1.56736911,1,7,1
17844,1.854093743,1.214254225,1,4,6
17845,1.297163328,1.41156514,3,4,3
17846,1.343871695,1.635580197,1,2,1
17847,3.005402322,0.705230317,2,2,1
17848,1.701144917,1.114660833,3,5,6
17849,1.676522351,1.249371318,1,2,6
17850,1.391243216,1.364831992,4,5,6
17851,1.449809484,1.464112438,1,4,6
17852,0.973097226,2.19978241,1,5,6
17853,1.90870933,1.00321049,1,2,6
17854,1.948043502,1.086579662,1,2,6
17855,2.045564248,1.054800587,1,4,1
17856,2.093005893,1.208997223,3,2,6
17857,2.369167731,0.82677676,3,5,6
17858,1.62845903,1.470047062,4,2,6
17859,3.183013618,0.823551522,3,4,6
17860,1.259414985,1.501699462,4,2,6
17861,1.061182094,1.941196389,1,4,6
17862,1.695587787,1.40582078,1,2,6
17863,1.357704097,1.882093949,3,2,6
17864,2.771239057,0.868397386,3,2,6
17865,2.358591843,0.992825469,1,5,6
17866,2.893464281,0.807938494,3,1,6
17867,1.391845773,1.465369816,1,5,6
17868,0.720712032,2.436523712,3,5,1
17869,2.400312756,1.213345361,1,7,6
17870,2.356168034,1.1132334,3,2,1
17871,2.599773886,0.95610201,1,2,6
17872,1.851711164,1.285023336,1,6,6
17873,1.831590436,1.229083063,3,6,9
17874,2.495894219,1.05183805,3,8,6
17875,2.043142322,1.378306674,3,8,6
17876,1.287511069,1.226715219,3,2,6
17877,2.080452809,1.329250639,1,2,1
17878,2.835046088,0.876024687,2,2,1
17879,1.427191886,1.879876288,1,2,6
17880,1.292070273,1.513409785,3,4,6
17881,1.411819882,1.506410071,1,5,6
17882,1.545061234,1.525972957,1,5,6
17883,1.690815148,1.446819304,1,2,6
17884,1.274324317,2.012627626,3,2,1
17885,2.161265744,0.936744836,2,2,6
17886,1.117453413,2.224795913,3,5,1
17887,2.102328719,1.250739657,4,12,6
17888,1.361367981,1.520368264,3,2,6
17889,1.646409922,1.21959937,3,2,6
17890,1.985029078,1.044285345,1,2,6
17891,1.68638907,1.588745921,3,6,6
17892,2.067940188,1.188099392,1,2,6
17893,2.175583786,0.995848388,1,6,6
17894,1.850342085,1.266356683,1,11,6
17895,2.671526371,0.824119041,2,5,6
17896,2.000791227,1.044164895,4,2,6
17897,1.346822053,1.476498911,1,5,6
17898,2.786390651,0.779964809,3,2,1
17899,1.512157772,1.774587058,1,1,6
17900,2.0705361,0.7823195,1,8,6
17901,1.762899018,1.464194415,1,2,1
17902,1.098985634,1.952065345,1,5,6
17903,1.854277876,0.899578173,2,4,3
17904,1.988599455,1.160375286,3,1,6
17905,1.864442311,0.858422706,3,5,1
17906,1.571486856,1.667966469,3,5,6
17907,1.503631104,1.373113914,1,5,6
17908,1.260415108,1.27804719,3,5,1
17909,1.620062061,1.345760882,1,2,6
17910,1.473955313,1.377248818,3,5,6
17911,2.224907685,1.104288249,1,5,6
17912,1.373666659,1.915665927,1,5,6
17913,1.486625279,1.402698297,3,5,1
17914,1.601970401,1.625132032,1,2,6
17915,2.50433104,1.034267,3,5,6
17916,1.769369312,1.523189835,1,2,1
17917,1.466230862,2.0098219,1,6,6
17918,1.158998743,1.996733524,1,5,1
17919,2.890510878,0.864687242,1,5,6
17920,1.543509718,1.405797107,2,6,5
17921,1.872842006,1.10782131,3,7,9
17922,1.124717591,2.016667318,1,4,1
17923,1.543960493,1.332875421,3,2,1
17924,1.1272764,1.825422297,3,2,7
17925,1.239362225,1.48236673,3,2,1
17926,2.72538846,0.76841639,3,5,2
17927,2.499168638,0.691713217,1,2,6
17928,1.474477359,1.764052306,3,1,6
17929,1.865264513,1.375002135,1,4,6
17930,1.93984706,0.867245861,3,5,6
17931,2.322734265,0.944069248,1,5,6
17932,1.593788596,1.26588303,1,5,7
17933,2.340619556,0.915822291,1,5,6
17934,1.898581638,1.16046831,1,5,1
17935,2.404488237,0.719841877,1,2,6
17936,1.577421131,1.520924935,2,5,6
17937,1.264248177,1.669739118,1,4,1
17938,1.737861184,1.277138494,1,2,1
17939,1.729544765,1.285744416,1,4,6
17940,2.36310014,0.98082718,1,6,5
17941,2.3786606,0.96144307,3,2,1
17942,2.101097084,1.122328067,2,2,6
17943,1.960142018,1.252807256,1,2,6
17944,1.939721809,1.066679167,3,4,6
17945,1.883578736,0.945298223,1,2,6
17946,1.320903862,1.496595711,1,18,6
17947,2.35089054,0.940278614,4,2,6
17948,1.479748753,1.633397749,3,2,6
17949,1.836403482,1.312453047,4,5,6
17950,1.673811218,1.392804876,1,5,6
17951,1.251772027,1.404000965,1,4,6
17952,1.322719496,1.608086473,1,5,6
17953,1.26110872,1.733957389,1,4,3
17954,1.845169353,0.885200168,3,2,6
17955,1.492643865,1.515446429,1,3,1
17956,2.259057565,1.018906208,1,2,1
17957,1.686692228,1.294677323,1,4,6
17958,2.456960289,0.837732881,1,5,6
17959,1.881623699,1.283918023,3,2,6
17960,1.531244637,1.484874916,3,2,1
17961,1.141299004,1.959765345,1,2,6
17962,2.171779282,0.875849147,1,2,6
17963,1.474040558,1.187341166,1,2,6
17964,1.794633912,1.606616653,1,2,1
17965,2.78731148,0.599493948,3,2,6
17966,1.097727118,1.871886709,2,2,6
17967,1.952477028,1.191129647,1,2,7
17968,1.23362198,1.483145257,1,2,1
17969,1.307910192,1.497457055,3,2,1
17970,1.578039477,1.263920333,3,8,6
17971,1.663260808,1.218471782,3,5,6
17972,1.766954819,1.542401858,3,2,7
17973,2.004965468,1.085254517,3,5,6
17974,2.082523861,1.038116306,4,2,1
17975,2.257774911,0.948288833,2,5,6
17976,2.025121159,1.084563492,3,2,1
17977,1.348460366,1.572118431,1,1,6
17978,1.898358937,1.158708646,1,6,6
17979,2.593845342,0.717415793,3,2,6
17980,1.953017125,1.137082969,1,2,6
17981,1.705639468,1.0183885,1,6,1
17982,2.195820481,0.994351306,1,6,1
17983,1.277862783,1.600343775,3,2,1
17984,1.973461974,1.167069631,1,4,6
17985,2.998781674,0.945182309,1,7,6
17986,2.073404274,1.161837653,1,6,1
17987,1.852612513,1.296166203,1,6,6
17988,1.696694052,1.350700426,1,1,6
17989,2.221861821,0.702674814,3,4,6
17990,0.747962307,1.888919814,1,5,7
17991,2.261635081,0.940452527,3,2,1
17992,1.163721845,1.493202728,1,5,7
17993,2.435077405,0.92238656,2,2,6
17994,1.854758024,1.442212737,1,2,1
17995,0.839717654,2.664432333,3,5,6
17996,2.457731613,0.826795136,1,2,2
17997,1.956657477,1.276776121,1,3,6
17998,1.631122045,1.304330305,1,4,6
17999,1.248915676,1.559738195,1,5,6
18000,1.879483958,1.252902248,1,5,6
18001,0.814665181,2.308875041,1,5,6
18002,1.905008017,1.094387288,3,2,6
18003,2.458906009,0.804100133,3,2,2
18004,2.253071306,0.89110044,1,2,6
18005,2.046927341,1.548623492,1,2,6
18006,1.998199377,1.132153168,1,2,6
18007,1.591517634,1.297279793,2,5,6
18008,1.67537572,1.27933361,1,5,6
18009,1.274534027,1.752925944,1,5,6
18010,1.147380663,1.950614903,1,2,6
18011,2.043898412,1.13494527,2,2,6
18012,1.477739264,1.497287289,3,5,6
18013,1.185233711,1.80278715,4,4,6
18014,1.624486837,1.377937115,3,2,6
18015,2.321528668,0.933455397,3,2,6
18016,1.421077829,1.487853176,3,2,6
18017,1.893870826,1.28589128,3,5,6
18018,1.984587087,0.99810889,1,2,1
18019,1.700794256,1.27410967,1,2,6
18020,1.03731708,1.887384104,3,3,6
18021,1.306980586,1.521964481,1,2,6
18022,0.837094941,2.104971801,1,5,6
18023,1.345647168,1.314727192,3,2,6
18024,1.958587471,1.277323228,3,2,6
18025,1.09889663,1.903193161,1,5,6
18026,1.277843891,2.058133191,1,2,6
18027,1.21329177,1.626633987,3,5,6
18028,2.758705904,0.634174842,1,5,6
18029,1.617514787,1.250373756,1,2,6
18030,1.469871245,1.367833144,3,2,1
18031,1.842227725,1.143639786,2,4,3
18032,0.895282235,1.971655684,1,2,1
18033,1.916635323,1.459041856,3,2,2
18034,1.729683865,1.294715148,1,2,6
18035,2.026439298,1.235979842,1,5,7
18036,1.726710606,1.215200111,3,2,6
18037,2.103824245,1.031755136,4,4,1
18038,1.620879019,1.307059376,1,5,6
18039,0.894396782,2.260834998,1,2,6
18040,1.642969414,1.43420769,1,2,6
18041,1.404688519,1.426346076,3,2,6
18042,1.607266309,1.386457528,1,5,1
18043,1.636350226,1.297064746,1,5,6
18044,1.97220606,1.249347374,1,2,2
18045,1.652659472,1.470391418,1,2,6
18046,1.503664694,1.417071767,1,11,5
18047,1.89248517,1.161257474,1,6,6
18048,1.701885961,1.097756814,3,5,6
18049,2.314874826,0.865244908,1,2,7
18050,2.493141034,0.735397551,2,5,1
18051,1.195321066,1.941626939,3,2,6
18052,1.883792623,1.509257979,1,9,6
18053,1.255150947,1.461725565,1,6,5
18054,1.360881662,1.361658033,2,6,5
18055,1.422089911,1.513662614,1,5,5
18056,1.649898786,1.687941908,3,7,9
18057,1.608358853,1.472861607,1,2,1
18058,1.217445462,1.530650688,1,2,6
18059,1.263564185,1.682963825,1,5,7
18060,2.477313472,0.931042297,3,2,6
18061,1.324626512,1.972846327,1,4,6
18062,1.209940211,1.571543172,3,2,1
18063,1.474600767,1.511822247,3,5,1
18064,1.910693494,1.097562581,3,5,6
18065,1.891746231,0.952681931,2,2,1
18066,2.569774467,0.862812283,4,2,3
18067,2.632207793,0.771208411,1,2,6
18068,1.870518962,1.32448687,1,2,6
18069,1.652339779,1.187126872,3,4,6
18070,1.935087704,1.227298163,1,2,6
18071,1.962168257,0.956440722,1,5,7
18072,2.212670895,0.855676673,1,5,1
18073,2.119335655,1.2587704,1,2,6
18074,1.362351904,1.621175679,1,4,1
18075,1.715804318,1.068682631,1,2,6
18076,1.314522622,1.807508686,1,5,1
18077,1.323121946,1.551491181,2,5,6
18078,2.024220125,0.845770821,1,5,6
18079,1.913549793,1.288933996,4,5,6
18080,1.005251639,1.833042808,1,2,1
18081,2.334140973,0.925324377,2,2,6
18082,2.137626349,1.011837857,3,4,6
18083,1.076090287,1.840914374,3,4,1
18084,1.969508533,1.08171889,2,2,1
18085,1.607938666,1.437327801,3,2,6
18086,2.07652775,1.085349913,3,6,6
18087,2.061943152,1.09262201,2,8,6
18088,1.5972355,1.187513075,1,5,2
18089,1.734157735,1.283171588,3,2,6
18090,1.96713786,1.055553352,3,2,1
18091,1.196888629,1.999890891,3,2,5
18092,2.064070538,1.115070028,3,5,6
18093,1.716757353,1.204112347,1,2,1
18094,1.781969592,1.235830544,1,4,6
18095,0.824675775,2.417535826,3,4,1
18096,1.393569857,1.558412527,3,2,6
18097,1.652012224,1.497508939,1,2,6
18098,2.204271297,0.876459735,1,2,1
18099,0.773476164,2.315102231,1,5,1
18100,2.589063838,0.812176558,3,2,1
18101,1.836754416,1.260213797,1,4,6
18102,0.929129103,2.353734902,3,5,7
18103,1.463879327,1.434493721,2,2,1
18104,1.598979424,1.390609221,1,2,6
18105,1.521095745,1.394746207,1,5,6
18106,1.187873876,1.681050189,1,5,7
18107,1.656417716,1.20906091,3,2,6
18108,1.378944546,1.502493459,2,5,6
18109,1.147242385,1.79690801,1,2,7
18110,2.406631369,0.861837151,3,5,6
18111,1.611538877,1.29017026,4,2,6
18112,1.815790124,1.198941205,1,4,6
18113,1.401070016,1.465625917,2,5,6
18114,1.453511751,1.557733657,3,1,6
18115,1.531025072,1.405096802,1,2,1
18116,1.588049742,1.418837059,1,5,6
18117,1.147195293,1.774657982,3,2,6
18118,1.624752127,1.240339829,1,5,6
18119,2.257168496,1.144306715,3,2,1
18120,1.324267276,1.877479531,1,2,1
18121,1.058927211,2.241527825,3,6,5
18122,1.919169849,1.209599321,1,6,6
18123,1.627775175,1.118865584,3,5,1
18124,2.055447776,1.050427226,1,2,6
18125,1.941155559,1.090805926,2,5,6
18126,1.934248876,1.392866341,1,5,6
18127,1.839581854,1.091654448,1,2,6
18128,1.72681576,1.372142076,3,6,5
18129,2.007198792,1.051063495,1,2,6
18130,1.570177338,1.285822743,1,4,1
18131,2.063894587,1.024693041,1,1,5
18132,2.563957924,0.857357463,1,2,6
18133,1.441584292,1.651041448,3,2,6
18134,1.112084513,1.92291172,3,2,6
18135,1.545909635,1.283264149,1,2,6
18136,1.957374075,0.963708382,3,2,6
18137,1.55719594,1.406978621,1,2,6
18138,1.781007215,1.115312879,3,2,1
18139,1.437132564,1.487876845,1,2,6
18140,1.851734873,1.258672669,4,2,6
18141,2.030642366,0.982585436,3,5,1
18142,1.434626473,1.539066649,1,2,6
18143,1.387664649,1.867641536,3,5,1
18144,1.773379002,1.125197447,1,4,6
18145,1.694732874,0.991584545,2,4,6
18146,1.560345137,1.169490913,3,6,6
18147,1.600077328,1.393539767,1,6,6
18148,1.621469454,1.758156153,1,6,6
18149,2.150412229,1.068869583,1,5,1
18150,1.593400443,1.089056777,3,4,6
18151,1.507312348,1.490722692,1,4,3
18152,1.506059832,1.479565503,1,2,1
18153,1.529402526,1.361627932,1,2,6
18154,1.716847433,1.478985221,3,4,6
18155,1.17965788,1.83217042,1,5,6
18156,1.487187864,1.311840166,1,5,7
18157,2.039265802,0.986699648,1,1,6
18158,1.371981642,1.621740168,1,4,6
18159,2.704248159,0.609685813,1,5,1
18160,1.610881796,1.531053012,1,2,7
18161,1.232690646,2.11747593,1,5,1
18162,1.956575953,1.293675019,3,2,6
18163,1.841680487,1.153570715,3,5,6
18164,1.125286744,1.637654727,1,5,6
18165,2.044696714,0.979156952,3,5,6
18166,1.676265045,1.257112488,1,5,6
18167,2.656245015,0.720957506,1,4,6
18168,1.37525757,1.608255524,1,2,6
18169,1.599652386,1.285237644,1,2,6
18170,1.21150377,1.804721646,3,2,6
18171,1.931556753,1.390683862,1,2,7
18172,2.072556479,0.958093036,3,2,6
18173,2.773810148,0.717885219,2,2,1
18174,1.161831373,1.859569103,1,2,6
18175,1.983894306,1.133454901,3,4,6
18176,1.679040494,1.543242685,1,5,6
18177,1.418243219,1.546636405,1,2,6
18178,2.311842141,1.261296961,3,2,6
18179,1.765212499,1.211541234,1,5,7
18180,1.588469918,1.412982509,3,2,6
18181,1.338820681,1.571722719,1,2,1
18182,1.775109395,1.020486156,1,2,6
18183,1.65560774,1.267871244,1,2,6
18184,1.737902906,1.282330599,3,2,6
18185,1.997724702,0.864075964,2,2,1
18186,1.749671635,1.431010431,1,6,6
18187,1.829593112,1.05370792,2,4,6
18188,1.095024367,1.939092367,3,2,1
18189,1.898358719,1.151016513,3,2,1
18190,1.536955698,1.619145253,3,2,6
18191,1.259741477,1.510095829,2,5,5
18192,1.724035801,1.269548627,3,6,6
18193,1.304675959,1.553538653,1,6,1
18194,1.809941409,1.300769472,1,12,6
18195,1.580230914,1.318912267,1,6,5
18196,1.861762877,1.076919183,3,2,6
18197,2.173930204,0.937767895,4,2,6
18198,1.941527289,1.089960987,3,2,6
18199,1.833759522,0.964957777,1,5,6
18200,1.424623012,1.392706247,1,5,6
18201,1.51663651,0.87771429,1,5,3
18202,1.501657403,1.02095858,1,2,2
18203,1.453675383,0.931559058,1,2,1
18204,1.270136082,1.490393093,1,2,2
18205,0.934935653,1.594581638,1,2,5
18206,1.354507487,1.255591907,3,5,1
18207,1.880153259,0.790609054,3,2,3
18208,1.135914425,1.478526526,1,5,3
18209,2.000679376,0.859961122,3,6,1
18210,1.735578353,0.969105346,1,2,5
18211,0.95561413,1.559347635,1,1,1
18212,1.253739154,1.266922437,1,2,7
18213,1.296362273,1.309363509,1,2,1
18214,1.122514935,1.228682331,1,2,2
18215,1.478539767,0.805674364,1,2,1
18216,1.479718505,1.174067751,1,5,2
18217,1.431948089,1.192114857,4,2,2
18218,1.084726436,1.310354178,3,2,1
18219,1.08318964,1.226915124,3,2,1
18220,1.414661088,0.980904605,1,2,1
18221,1.546273524,0.919367776,1,2,1
18222,1.540807491,1.072357858,1,2,2
18223,1.3988279,0.876301816,3,1,1
18224,0.939968427,1.378060677,1,2,1
18225,1.151408766,1.230455485,1,2,1
18226,1.164494497,1.032843642,4,2,7
